seed,source,sigma,pred_mse,rollout_mse_mean,rollout_mse_last,cv_mean,hist_entropy_mean,psd_peak_snr_db_mean,psd_peak_hz_median,psd_peak_hz_error_hz_mean,psd_peak_q_mean,psd_peak_hz_iqr_hz,hey_gap_mean_l1,hey_double_neg_change_frac,hey_mutual_pairs,hey_anomaly_mean,eig_abs_mean,eig_spectral_radius,eig_neutral_count_0p98_1p02,eig_neutral_count_0p95_1p05,eig_neutral_angle_abs_mean,boot_spectral_radius_p50,boot_neutral_0p98_1p02_p50,ach_x_noise_rel_std,ach_h_frac_at_0,ach_h_frac_at_top,r_birth_p90,r_mutual_edge_count,r_mutual_active_pairs_rate_mean
16,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,2.0179990207654046,0.8502666229791048,9.939259556683941,0.9009009009009009,2.2623480886423906,63.999298245614085,1.2963297917108263,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,2.870131282452744,0.8907362382082457,10.063546919545455,0.3386243386243386,2.3002929242403884,51.112762762763055,3.579356326898516,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.4326177416745036,0.89482579777524,9.861396438836548,1.399454143517468,2.2621130853877154,83.19722222222207,3.3286297103525415,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.666734160327098,0.8798816471288262,9.346969801570165,2.2688039457459923,2.654942236733643,94.7809195402305,5.357656946068054,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,pc_pow_surrogate_phase_metric,0.0,0.0,0.0,0.0,1.866836252470151,0.871869130022488,9.616849735289442,2.490272373540856,2.483596289966117,89.0246031746041,3.6164020624859887,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,pc_pow_surrogate_phase_metric,0.0,0.0,0.0,0.0,1.7202736617971968,0.8774185926864914,9.682443510717725,2.1253985122210413,2.6850439616331734,98.17519685039352,5.277228487074971,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,pc_pow_surrogate_phase_metric,0.0,0.0,0.0,0.0,1.9668638771931923,0.8413314949369888,9.41923005639209,2.466511935378183,2.442132517100992,119.48237179487151,3.9430527162344293,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,pc_pow_surrogate_phase_metric,0.0,0.0,0.0,0.0,1.7348993801725585,0.8372294592057127,9.549641321542511,1.1244554366935844,2.20979080115841,96.70980392156916,3.1777142815046204,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,pc_pow_surrogate_phase_metric,0.0,0.0,0.0,0.0,1.9308605573792665,0.8609396157111713,10.402436512029286,0.31586520226257025,2.7313283733555394,70.63505747126436,2.838629195222424,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,pc_pow_surrogate_phase_metric,0.0,0.0,0.0,0.0,1.448492852045589,0.8565462011027708,10.32020931189793,1.03103856843877,1.690553922981369,58.37109374999998,2.2184948430878677,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
