timestamp,share_count,jitter_mean,jitter_std,label
2025-12-26T20:02:15.094250,0,0.0,0.0,0
2025-12-26T20:02:18.094927,0,0.0,0.0,0
2025-12-26T20:02:21.095912,0,0.0,0.0,0
2025-12-26T20:02:24.097198,0,0.0,0.0,0
2025-12-26T20:02:27.097995,0,0.0,0.0,0
2025-12-26T20:02:30.098386,0,0.0,0.0,0
2025-12-26T20:02:33.099048,0,0.0,0.0,0
2025-12-26T20:02:36.099796,0,0.0,0.0,0
2025-12-26T20:02:39.100412,0,0.0,0.0,0
2025-12-26T20:02:42.101215,0,0.0,0.0,0
2025-12-26T20:02:45.101709,0,0.0,0.0,0
2025-12-26T20:02:48.102036,0,0.0,0.0,0
2025-12-26T20:02:51.102563,0,0.0,0.0,0
2025-12-26T20:02:54.103071,0,0.0,0.0,0
2025-12-26T20:02:57.104439,0,0.0,0.0,0
2025-12-26T20:03:00.105011,0,0.0,0.0,0
2025-12-26T20:03:03.105561,0,0.0,0.0,0
2025-12-26T20:03:06.106118,0,0.0,0.0,0
2025-12-26T20:03:09.106688,0,0.0,0.0,0
2025-12-26T20:03:12.107128,0,0.0,0.0,0
2025-12-26T20:03:15.107573,1,1.2968516999389976,0.0,0
2025-12-26T20:03:18.108258,1,1.7036816000472754,0.0,0
2025-12-26T20:03:21.109162,1,1.6003508999710903,0.0,0
2025-12-26T20:03:24.109690,1,1.4005594999762252,0.0,0
2025-12-26T20:03:27.110368,0,0.0,0.0,0
2025-12-26T20:03:30.111096,0,0.0,0.0,0
2025-12-26T20:03:33.111896,0,0.0,0.0,0
2025-12-26T20:03:36.112345,0,0.0,0.0,0
2025-12-26T20:03:39.113374,0,0.0,0.0,0
2025-12-26T20:03:42.114646,0,0.0,0.0,0
2025-12-26T20:03:45.115148,0,0.0,0.0,0
2025-12-26T20:03:48.115690,0,0.0,0.0,0
2025-12-26T20:03:51.116261,0,0.0,0.0,0
2025-12-26T20:03:54.116784,0,0.0,0.0,0
2025-12-26T20:03:57.117744,0,0.0,0.0,0
2025-12-26T20:04:00.119070,0,0.0,0.0,0
2025-12-26T20:04:03.119523,1,2.446389800054021,0.0,0
2025-12-26T20:04:06.120200,2,1.2952104000141844,0.740850800066255,0
2025-12-26T20:04:09.120943,2,0.9903668999904767,0.025749700027517974,0
2025-12-26T20:04:12.121767,1,1.9844829000066966,0.0,0
2025-12-26T20:04:15.122240,0,0.0,0.0,0
