seed,source,sigma,pred_mse,rollout_mse_mean,rollout_mse_last,cv_mean,hist_entropy_mean,psd_peak_snr_db_mean,psd_peak_hz_median,psd_peak_hz_error_hz_mean,psd_peak_q_mean,psd_peak_hz_iqr_hz,hey_gap_mean_l1,hey_double_neg_change_frac,hey_mutual_pairs,hey_anomaly_mean,eig_abs_mean,eig_spectral_radius,eig_neutral_count_0p98_1p02,eig_neutral_count_0p95_1p05,eig_neutral_angle_abs_mean,boot_spectral_radius_p50,boot_neutral_0p98_1p02_p50,ach_x_noise_rel_std,ach_h_frac_at_0,ach_h_frac_at_top,r_birth_p90,r_mutual_edge_count,r_mutual_active_pairs_rate_mean
18,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.2114372740583081,0.8763417097310512,8.955103941935214,3.0205415499533146,2.330988565783649,48.580357142857096,4.420847065577893,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,pc_pow_surrogate_phase_delta,0.0,0.0,0.0,0.0,1.574371577229258,0.8620210217685256,9.404448771421896,0.9718670076726342,2.411154749283082,30.80447830101571,4.928309472131042,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,pc_pow_surrogate_phase_metric,0.0,0.0,0.0,0.0,1.4215110427205446,0.8533606599187694,9.17061877344537,0.9493670886075948,2.405261463912042,37.73247978436659,4.234251982682179,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,pc_pow_surrogate_phase_metric,0.0,0.0,0.0,0.0,1.557674763793107,0.8536230128989165,9.362116164500616,0.520446096654275,2.909996451122024,38.7096994535519,6.110708185855985,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,pc_pow_surrogate_phase_metric,0.0,0.0,0.0,0.0,1.5748776238077071,0.8451844265381996,9.32283354681181,2.654214228064107,2.703761358377162,42.571345899470955,6.2387926692187765,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,pc_pow_surrogate_phase_metric,0.0,0.0,0.0,0.0,1.4607415569693651,0.8532532132484886,9.079008211287958,1.8455650772723942,2.49646722751642,45.85993013972057,4.359916005994052,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,pc_pow_surrogate_phase_metric,0.0,0.0,0.0,0.0,2.1432037100109524,0.8430137562066276,10.028763919265293,0.5778506059856542,2.3020496992082795,17.704666666666665,0.6933454310055411,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,pc_pow_surrogate_phase_metric,0.0,0.0,0.0,0.0,1.7435305977976219,0.861927469887581,9.81939264840404,1.063089915548932,2.603657761493594,39.13875739644961,4.4662986330178756,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,pc_pow_surrogate_phase_metric,0.0,0.0,0.0,0.0,1.4500677847507244,0.8537207520333875,9.601070644533417,1.9729206963249515,2.917174542736453,55.37407960199003,6.386261679112614,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,pc_pow_surrogate_phase_metric,0.0,0.0,0.0,0.0,1.7380963692973082,0.8651853803264815,9.797323184081817,0.3503716838300484,2.246391668583427,22.510707635009304,1.7025764250433855,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,pc_pow_surrogate_phase_metric,0.0,0.0,0.0,0.0,1.2114372740583081,0.8763417097310512,8.955103941935214,3.0205415499533146,2.330988565783649,48.580357142857096,4.420847065577893,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,pc_pow_surrogate_phase_metric,0.0,0.0,0.0,0.0,1.574371577229258,0.8620210217685256,9.404448771421896,0.9718670076726342,2.411154749283082,30.80447830101571,4.928309472131042,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,pc_pow_surrogate_shuffle_delta,0.0,0.0,0.0,0.0,1.003280607084053,0.8314672810906998,8.834159628227829,5.86206896551724,3.7151084542691373,72.9088948787062,4.809679046843446,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,pc_pow_surrogate_shuffle_delta,0.0,0.0,0.0,0.0,0.9851600078242433,0.8531360471845275,8.712744270971312,4.7464995903775975,2.9242940647335316,64.36133879781421,4.9478030938402755,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,pc_pow_surrogate_shuffle_delta,0.0,0.0,0.0,0.0,1.0216064684708688,0.8488765326022709,8.841688809560802,5.671981499513144,3.26171252196653,70.88796296296296,3.5740208975521486,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,pc_pow_surrogate_shuffle_delta,0.0,0.0,0.0,0.0,0.9921932899047345,0.8353750256418753,8.917780061972685,4.605508870214752,2.868323852788098,69.08183632734537,5.183585270898751,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,pc_pow_surrogate_shuffle_delta,0.0,0.0,0.0,0.0,1.024435665138845,0.8361231588757434,9.026471629136465,3.7003420152591424,2.5494630148821953,60.29333333333327,4.651933392122448,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,pc_pow_surrogate_shuffle_delta,0.0,0.0,0.0,0.0,0.9746086440744645,0.8602008517353531,8.887762306772117,4.336781939521665,3.0676085015854593,65.35207100591721,5.646425948147577,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,pc_pow_surrogate_shuffle_delta,0.0,0.0,0.0,0.0,0.9612592759715465,0.8495279096641178,8.93392508272134,4.984984984984984,3.079458593251747,68.5057213930349,5.327934739355352,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,pc_pow_surrogate_shuffle_delta,0.0,0.0,0.0,0.0,1.0206628678891088,0.8368110005342758,8.905400347559892,4.05787535607587,3.1594174264108315,67.42444134078215,6.260644166495835,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,pc_pow_surrogate_shuffle_delta,0.0,0.0,0.0,0.0,1.0072856809506023,0.8566381921721725,8.771560728043424,5.628765923030262,3.585361809158995,69.13456959706956,5.049051210494088,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,pc_pow_surrogate_shuffle_delta,0.0,0.0,0.0,0.0,1.0217256676921782,0.8630387494083246,8.827947534966874,2.922077922077922,2.5872422062979985,56.85041551246535,5.608153756552125,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,pc_pow_surrogate_shuffle_metric,0.0,0.0,0.0,0.0,1.003280607084053,0.8314672810906998,8.834159628227829,5.86206896551724,3.7151084542691373,72.9088948787062,4.809679046843446,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,pc_pow_surrogate_shuffle_metric,0.0,0.0,0.0,0.0,0.9851600078242433,0.8531360471845275,8.712744270971312,4.7464995903775975,2.9242940647335316,64.36133879781421,4.9478030938402755,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,pc_pow_surrogate_shuffle_metric,0.0,0.0,0.0,0.0,1.0216064684708688,0.8488765326022709,8.841688809560802,5.671981499513144,3.26171252196653,70.88796296296296,3.5740208975521486,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,pc_pow_surrogate_shuffle_metric,0.0,0.0,0.0,0.0,0.9921932899047345,0.8353750256418753,8.917780061972685,4.605508870214752,2.868323852788098,69.08183632734537,5.183585270898751,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,pc_pow_surrogate_shuffle_metric,0.0,0.0,0.0,0.0,1.024435665138845,0.8361231588757434,9.026471629136465,3.7003420152591424,2.5494630148821953,60.29333333333327,4.651933392122448,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,pc_pow_surrogate_shuffle_metric,0.0,0.0,0.0,0.0,0.9746086440744645,0.8602008517353531,8.887762306772117,4.336781939521665,3.0676085015854593,65.35207100591721,5.646425948147577,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,pc_pow_surrogate_shuffle_metric,0.0,0.0,0.0,0.0,0.9612592759715465,0.8495279096641178,8.93392508272134,4.984984984984984,3.079458593251747,68.5057213930349,5.327934739355352,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,pc_pow_surrogate_shuffle_metric,0.0,0.0,0.0,0.0,1.0206628678891088,0.8368110005342758,8.905400347559892,4.05787535607587,3.1594174264108315,67.42444134078215,6.260644166495835,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,pc_pow_surrogate_shuffle_metric,0.0,0.0,0.0,0.0,1.0072856809506023,0.8566381921721725,8.771560728043424,5.628765923030262,3.585361809158995,69.13456959706956,5.049051210494088,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,pc_pow_surrogate_shuffle_metric,0.0,0.0,0.0,0.0,1.0217256676921782,0.8630387494083246,8.827947534966874,2.922077922077922,2.5872422062979985,56.85041551246535,5.608153756552125,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
