seed,source,sigma,pred_mse,rollout_mse_mean,rollout_mse_last,cv_mean,hist_entropy_mean,psd_peak_snr_db_mean,psd_peak_hz_median,psd_peak_hz_error_hz_mean,psd_peak_q_mean,psd_peak_hz_iqr_hz,hey_gap_mean_l1,hey_double_neg_change_frac,hey_mutual_pairs,hey_anomaly_mean,eig_abs_mean,eig_spectral_radius,eig_neutral_count_0p98_1p02,eig_neutral_count_0p95_1p05,eig_neutral_angle_abs_mean,boot_spectral_radius_p50,boot_neutral_0p98_1p02_p50,ach_x_noise_rel_std,ach_h_frac_at_0,ach_h_frac_at_top,r_birth_p90,r_mutual_edge_count,r_mutual_active_pairs_rate_mean
10,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,1.0743092810585446,0.7966509828944142,9.886097700470431,3.71754932502596,0.7828764669845574,103.66323024054974,0.26732882747781384,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,1.0067083883082764,0.7960590865793261,9.766662275301206,3.7283621837549927,1.0471064262132879,132.5163817663819,0.24537532487387237,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,1.0545144662376265,0.8428425331582294,10.027135099107577,3.8035527690700106,2.29226952482879,192.53911564625787,4.819030545323253,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,1.0366639740166717,0.8281801076459391,9.76671156710188,3.873148896732593,2.5026987516352124,190.89024390243975,4.905214543512946,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,0.9322576437192857,0.8223842960637652,10.338557209310881,3.7441204139228597,1.1888823254879344,154.5802180685355,0.14997601736654165,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,0.9904279781193939,0.7698729844051238,9.796583918005224,3.9061743145929535,1.180968538955908,139.71564327485382,1.878833582852526,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,0.9378061826801776,0.7641328761765647,9.600542470908731,4.48563484708063,1.8505513247954972,200.03614457831267,2.9853855876979107,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,1.055662419005776,0.7889875371506399,10.39501367929162,3.6043956043956045,0.7152645706020834,112.18932038834934,0.3592960960033418,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,1.040526895184255,0.7919642376923514,10.511285206634598,3.6181585819858864,1.285463727944468,105.19883040935652,1.3908559860602279,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,1.018913328595701,0.7989956336503313,9.936263528677264,3.532542012570448,1.8534449439373228,108.37903225806437,1.6185743339613032,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
